   yearmon         1         2         3         4         5         6         7         8         9        10        11        12        13        14        15        16        17        18        19        20        21        22        23        24        25        26        27        28        29        30        31        32        33        34        35        36        37        38        39        40        41        42        43        44        45        46        47        48        49        50        51        52        53        54        55        56        57        58        59        60        61        62        63        64        65        66        67        68        69        70        71        72        73        74        75        76        77        78        79        80        81        82        83        84        85        86        87        88        89        90        91        92        93        94        95        96        97        98        99       100       101       102       103       104       105       106       107       108       109       110       111       112       113       114       115       116       117       118       119       120       121       122       123       124       125       126       127       128       129       130       131       132       133       134       135       136       137       138       139       140       141       142
    201206    44.803    17.351    34.251     0.000     5.626     5.995     6.949     8.651     0.000    17.616    11.757  1125.632   523.841   917.784     0.000   129.423   139.159   137.073   219.947     0.000   417.228   270.432    24.200    22.312    22.253  -999.000    23.174    29.496    23.152    21.101    18.382    22.183    27.072    30.646    31.362    30.698  -999.000    27.369    33.447    28.866    31.609  -999.000    30.201    30.844   130.668    12.565    19.493    17.107    15.129    62.449  1148.925  2426.794  1521.536  2026.982  6945.650   147.500    75.000  5421.900     7.569     4.277     4.584     4.253   119.000 28267.133  2451.530  3283.514    83.973    -5.370    -0.190    -0.772    -0.117    -0.103    -0.236    -0.098     0.056  -999.000    -0.628    -0.644  -999.000    -5.303     0.253     3.053     4.566     7.271     4.430    30.000     0.000     0.000     1.297     0.353    -0.225     0.005     0.004     0.222    -0.320     0.077     0.225     0.111    -0.278     0.747    16.064    18.005    22.174    25.331     0.467     0.685     0.693    -0.417    -0.486    -0.136     0.350     0.060     0.338    -0.132  -999.000     4.000     1.000   645.000    -0.700    45.800     0.866    -0.870     0.480   -25.890    -1.340  1209.000     0.710     0.660     0.560  -999.000    10.970     8.070     4.000     0.800     3.300     0.400     4.300     4.300     0.000     0.000    14.210    10.710
    201207    58.719    20.420    47.726     0.000     4.446     7.230    15.016    10.763     0.000    28.071    11.866  1800.675   719.010  1658.164     0.000    81.333   119.618   495.155   390.373     0.000   967.077   203.971    30.660    27.927    29.799    28.197    27.958    32.412    32.639    30.450    26.811    31.279    31.873    37.213    35.859    38.558  -999.000    29.741    36.261    41.023    41.179  -999.000    40.899    35.196   128.427    12.083    14.576    14.387    13.039    52.698  1167.559  1730.130  1753.249  1845.066  6348.571   107.500    80.000  5449.419     7.077     2.441     4.881     1.969   147.500 28645.096  2547.472  3446.957    73.635     3.362    22.349    -0.381     0.046     0.319    -0.157    -0.116    -0.351  -999.000     0.131    -0.001  -999.000    -5.608    -0.490     0.554     5.339     8.810     7.612    29.000     0.000     2.000     0.231     0.475    -0.105     0.115     0.070     0.325    -0.059     0.050     0.213     0.267    -0.204     3.739    11.925    11.609    23.054    28.017     0.543     1.544     1.379    -0.097    -0.379    -0.075     0.429     0.061     0.362    -0.107  -999.000     4.000     1.000   665.000    -0.100    33.100     1.128    -1.520     0.740   -27.820    -1.300  1361.000     0.730     0.760     0.820  -999.000     7.960     5.020     2.100     0.100     2.000     0.100     0.000     0.000     0.000     0.000    16.780    13.240
    201208    62.020    22.160    47.822     0.330     6.242     8.267    13.958    10.100     0.000    26.442    15.008  1844.954   789.454  1649.500     4.379   103.035   146.673   421.423   379.161     0.000   889.505   255.697    28.148    27.516    28.381    31.968    34.669    25.719    29.682    28.380    30.546    29.067    27.682    35.141    36.707    37.394    34.324    38.468    30.611    37.686    38.499  -999.000    37.941    32.014   129.520    14.941    13.660    14.912    14.593    56.672  2335.146  2089.181  2175.092  2009.137  8393.263    72.500    72.500  5428.516    12.185     1.707    12.916     1.397   114.000 28537.580  2614.863  3556.868    85.498    -0.069    12.343    -0.226     0.128     0.436     0.003    -0.154    -0.006  -999.000     0.312     0.051     0.129    -6.152    -0.756    -6.890     4.902     7.804     7.669    27.000     0.000     4.000     0.064     0.353     0.116     0.296     0.004     0.337    -0.030     0.266     0.224     0.358    -0.137     2.190    11.124     8.844    23.962    23.968     0.628     2.559     1.363    -0.030    -0.030     0.154     0.235     0.188     0.569    -0.095  -999.000     5.000     5.000   631.000    -0.300    51.900     0.628    -1.930     2.050   -27.930    -1.180  1157.000     0.690     0.740     0.830  -999.000     4.710     2.820     2.000     0.100     2.000     0.100     0.000     0.000     0.000     0.000    18.430    14.480
    201209    45.268    16.641    36.723     0.000     6.435     3.135    10.622     8.225     0.000    20.666     9.570   984.659   403.839   799.726     0.000   182.364    40.568   201.890   165.906     0.000   411.005   222.932    25.527    23.512    23.425    26.466    28.659    27.046    23.247    23.714    22.364    23.315    30.407    32.119    30.433    30.939  -999.000    32.674    31.245    31.288    31.694  -999.000    31.284    34.949   133.112    15.914    15.926    14.639    13.701    58.757  2159.048  3431.095  2902.608  2743.099 10970.633   342.500    75.000  5342.900    13.159     2.492    11.430     1.990   122.000 28254.199  2603.574  3458.413   112.896     8.555    11.224    -0.038     0.087     0.131     0.137    -0.049    -0.299  -999.000    -0.276    -0.268     0.311    -6.481    -0.949     1.708     2.472     8.611     8.418    21.000     0.000     9.000     0.084     0.452     0.392     0.735     0.119     0.430     0.090     0.245     0.387     0.647    -0.185     1.241    12.518     9.960    24.274    27.703     0.668     2.648     1.507     0.111     0.223     0.555     0.158     0.207     0.423    -0.052     2.000     3.000     0.000   615.000     0.400    45.900     0.339    -2.210     3.490   -26.600    -1.200  1230.000     0.400     0.440     0.360  -999.000     3.630     2.370     3.700     0.900     2.800     0.500     4.100     1.600     3.200     0.000    19.440    15.340
    201210     6.194     1.831     3.350     0.000     2.699     0.000     1.076     0.222     0.072     1.668     2.699    88.339    23.945    44.727     0.000    42.119     0.000    16.021     2.371     0.736    22.538    42.119    21.047    18.510    19.203    17.105    23.276    19.861    21.460    17.500  -999.000    19.742    24.541    23.455    20.895    21.624  -999.000    24.555  -999.000    24.880    18.551    22.590    22.262    26.888   147.462    18.765    19.341    18.634    16.625    71.494  4092.294  3499.543  3811.096  3109.233 14152.974   167.500    80.000  5236.774    13.406     2.865    11.702     3.312   126.500 27363.062  2448.257  3191.378   134.098   -14.850    -9.117    -0.458    -0.277     0.096    -0.786     0.406    -0.328  -999.000    -0.519    -0.129  -999.000    -9.056    -2.353     0.558     3.282     6.558     6.544    26.000     2.000     3.000    -0.485     0.150     0.461     0.563     0.141     0.306    -0.118     0.335     0.205     0.527    -0.288     2.548    16.496    14.237    24.219    27.621     0.544     1.250     0.391    -0.160     0.558     0.503    -0.075     0.260     0.548    -0.188     3.000     5.000     0.000   533.000     0.500    46.500     0.081    -0.790     4.970   -24.510    -0.600  1232.000     0.310     0.380     0.400  -999.000     7.090     4.530    17.800    10.100     7.700     7.800    64.000    33.300     8.700    20.700    18.920    14.360
    201211     6.972     0.000     0.886     0.000     6.086     0.000     0.369     0.295     0.898     0.886     6.086   116.199     0.000    10.103     0.000   106.096     0.000     4.173     3.262    11.779    10.103   106.096    17.516    13.230    17.988    15.276    16.886    13.117    17.831    17.981    15.504    17.988    17.434    20.352  -999.000    19.278  -999.000    20.253  -999.000    18.984    19.032    17.747    19.278    20.632   109.616    19.555    19.336    18.001    15.346    70.370  4917.463  3687.898  4512.772  3192.714 15879.457   257.500    67.500  5142.533    13.244     3.354    11.816     3.199   130.500 26694.232  2274.122  2862.186   130.072     1.566   -22.597    -0.315    -0.306     0.234    -0.641     0.161    -0.358  -999.000    -0.230     0.242  -999.000    -5.523    -0.093     8.733     2.448     8.369     8.966    17.000     3.000    10.000    -0.573    -0.060     0.503     0.449     0.181     0.179    -0.554     0.299     0.110     0.437    -0.179     4.077    17.621    13.718    23.894    30.543     0.394     0.768     0.125    -0.583     0.551     0.449    -0.060     0.291     0.091    -0.766     3.000     1.000     0.000   614.000     0.400    44.900     0.125    -0.590     5.350   -18.950    -0.510  1209.000     0.150     0.220     0.340  -999.000     9.940     8.000    33.000    20.500    12.500    17.700   221.900    23.600    40.500   134.000    16.680    11.970
    201212     3.866     0.000     0.000     0.000     3.866     0.000     0.000     0.000     0.000     0.000     3.866    63.311     0.000     0.000     0.000    63.311     0.000     0.000     0.000     0.000     0.000    63.311    16.392    12.843    13.904    14.289    16.213    13.356    16.671    12.342    15.057    14.719    16.392    19.317  -999.000  -999.000  -999.000    18.914  -999.000  -999.000  -999.000  -999.000  -999.000    19.317   123.078    19.767    19.821    20.205    18.365    76.077  5333.017  5284.214  4669.116  3042.215 17848.488   135.000    77.500  5126.903     8.273     3.621     7.063     3.755   138.000 25999.322  2181.932  2679.427   118.023    -1.405   -13.791    -0.245    -0.300    -0.064    -0.231  -999.000    -0.457    -0.452    -0.020     0.574  -999.000    -4.668    -0.858    12.082     2.787     8.536     9.076    27.000     0.000     4.000    -0.788    -0.708     0.110    -0.398     0.184    -0.204    -0.847     0.441    -0.386     0.398     0.040     0.097    18.056    15.047    23.022    29.420     0.350     2.413     1.569    -0.773     0.205    -0.115    -0.548     0.378     0.192    -0.577     3.000     1.000     0.000   408.000    -1.000    44.800     0.094    -0.480     3.920   -10.020     0.220  1083.000    -0.110    -0.170    -0.270  -999.000    12.260    10.400    42.500    27.000    15.500    22.700   342.000    75.900    80.600   147.300    11.400     7.250
    201301    11.513     1.811     7.766     0.000     3.747     0.000     4.996     0.590     0.224     5.955     3.747   185.922    22.487   133.967     0.000    51.955     0.000    95.994     8.645     2.606   111.481    51.955    16.439    13.399    17.767    11.083    15.198    11.277    20.613    20.236    15.000    20.575    14.912    19.073    15.334    20.678  -999.000    17.392  -999.000    25.316    22.604    16.117    24.877    17.163   115.747    19.602    17.503    19.152    17.981    72.308  5122.876  4051.453  5824.191  3100.572 17621.836   265.000    65.000  5026.193    10.985     3.798    11.102     2.181   156.500 25813.355  2095.066  2586.350   114.590     3.760     0.894    -0.150     0.090     0.075    -0.169     0.373    -0.254     0.461    -0.706     0.382  -999.000    -5.345    -1.641    21.839     1.540    10.013    10.175    16.000    13.000     2.000    -0.450    -0.865    -0.047    -0.722     0.354    -0.327    -0.597     0.405    -0.487     0.385     0.245     0.000    18.601    14.237    20.282    24.455     0.365     1.271     1.181    -0.574     0.013    -0.375    -0.577     0.333     0.197    -0.565     1.000     1.000     0.000   629.000    -0.100    29.900     0.096    -0.130     2.860    -6.070     0.000  1271.000    -0.240    -0.470    -0.590  -999.000    13.910    11.980    44.500    28.500    16.000    23.600   347.900    85.900    76.500   145.900     5.860     3.880
    201302     8.122     0.828     0.828     0.000     7.295     0.000     0.000     0.000     1.264     0.000     7.295   130.774     9.721     9.721     0.000   121.053     0.000     0.000     0.000    17.559     0.000   121.053    16.251    14.479    14.479    12.308    16.857    15.776    17.532    17.478    16.778    17.561    16.676    19.123    15.572    15.572  -999.000    20.212  -999.000  -999.000  -999.000    19.564  -999.000    19.975   108.946    19.821    18.915    19.612    17.850    74.278  6321.542  5823.482  5687.782  2810.566 20144.914   257.500    72.500  5026.036     9.269     4.289    11.142     4.434   147.000 25808.537  2194.454  2706.873   108.399     2.186     7.116    -0.195     0.008    -0.126     0.418    -0.270    -0.329     0.081    -0.008     0.267  -999.000    -3.429    -0.955    15.206     4.715    10.614     7.654    14.000     7.000     7.000    -0.499    -0.604    -0.162    -0.579     0.307    -0.208    -0.259     0.282    -0.413     0.434    -0.010     0.048    20.680    19.950    19.535    24.720     0.323     0.621     0.922    -0.185    -0.237    -0.337    -0.372     0.305    -0.165    -0.597     2.000     1.000     0.000   380.000    -0.400    36.600    -0.080    -0.430     1.630    -1.230     0.650  1042.000    -0.050    -0.230    -0.170  -999.000    14.810    13.160    42.500    26.900    15.700    22.100   330.000    82.000    67.100   140.100     3.910     2.540
    201303    11.896     4.463     6.132     0.152     6.062     0.000     0.684     0.682     1.059     1.896     6.062   157.899    54.743    72.520     1.538    89.595     0.000     7.080     7.236    13.368    20.553    89.595    13.685    12.374    12.371    11.419    15.515    11.076    12.500    12.086    13.123    12.456    15.869    15.659    14.812    14.061    12.554    18.708  -999.000    12.352    12.822    15.719    12.917    18.951   107.858    18.036    18.970    19.667    19.931    74.576  5438.644  3838.226  3442.849  3912.803 16162.389   140.000    50.000  5121.000    14.547     2.843    15.868     0.617   140.000 25931.420  2305.262  2984.311   122.722   -19.336    21.428    -1.288     0.191    -0.379     0.696     0.371     0.565  -999.000    -1.166    -0.306  -999.000    -0.874     0.163    15.929     3.198     9.507     5.890    28.000     3.000     0.000    -0.649    -0.243    -0.454    -0.416     0.160    -0.099     0.139     0.260    -0.374     0.646    -0.022    -0.146    23.080    27.086    20.122    22.305     0.333     0.680     0.918     0.222    -0.404    -0.318    -0.077     0.253    -0.033    -0.227     4.000     0.000     0.000   579.000     2.500    33.400    -0.037    -0.630     3.720     2.850     0.550  1113.000     0.130    -0.040     0.060  -999.000    15.160    13.410    37.300    22.700    14.700    19.200   172.100    36.800    31.000   111.600     5.360     3.440
